,Date,Heure,Mois,Jours,Prix
2360,2024-10-07,8,October,Monday,108.32
2361,2024-10-07,9,October,Monday,91.75
2362,2024-10-07,10,October,Monday,65.98
2363,2024-10-07,11,October,Monday,60.21
2364,2024-10-07,12,October,Monday,55.39
2365,2024-10-07,13,October,Monday,43.29
2366,2024-10-07,14,October,Monday,55.0
2367,2024-10-07,15,October,Monday,29.98
2368,2024-10-07,16,October,Monday,30.25
2369,2024-10-07,17,October,Monday,50.24
2370,2024-10-07,18,October,Monday,71.55
2371,2024-10-07,19,October,Monday,96.17
2372,2024-10-07,20,October,Monday,85.01
2373,2024-10-07,21,October,Monday,67.73
2374,2024-10-07,22,October,Monday,65.8
2375,2024-10-07,23,October,Monday,61.39
2376,2024-10-08,0,October,Tuesday,33.1
2377,2024-10-08,1,October,Tuesday,24.35
2378,2024-10-08,2,October,Tuesday,19.57
2379,2024-10-08,3,October,Tuesday,7.0
2380,2024-10-08,4,October,Tuesday,4.9
2381,2024-10-08,5,October,Tuesday,21.54
2382,2024-10-08,6,October,Tuesday,39.58
2383,2024-10-08,7,October,Tuesday,72.68
2384,2024-10-08,8,October,Tuesday,77.71
2385,2024-10-08,9,October,Tuesday,79.91
2386,2024-10-08,10,October,Tuesday,54.51
2387,2024-10-08,11,October,Tuesday,28.8
2388,2024-10-08,12,October,Tuesday,8.59
2389,2024-10-08,13,October,Tuesday,0.97
2390,2024-10-08,14,October,Tuesday,0.01
2391,2024-10-08,15,October,Tuesday,0.0
2392,2024-10-08,16,October,Tuesday,0.51
2393,2024-10-08,17,October,Tuesday,5.0
2394,2024-10-08,18,October,Tuesday,57.09
2395,2024-10-08,19,October,Tuesday,79.9
2396,2024-10-08,20,October,Tuesday,67.39
2397,2024-10-08,21,October,Tuesday,32.11
2398,2024-10-08,22,October,Tuesday,37.62
2399,2024-10-08,23,October,Tuesday,33.1
2400,2024-10-09,0,October,Wednesday,19.86
2401,2024-10-09,1,October,Wednesday,3.6
2402,2024-10-09,2,October,Wednesday,1.5
2403,2024-10-09,3,October,Wednesday,0.0
2404,2024-10-09,4,October,Wednesday,0.0
2405,2024-10-09,5,October,Wednesday,0.01
2406,2024-10-09,6,October,Wednesday,16.98
2407,2024-10-09,7,October,Wednesday,40.0
2408,2024-10-09,8,October,Wednesday,52.8
2409,2024-10-09,9,October,Wednesday,47.59
2410,2024-10-09,10,October,Wednesday,35.06
2411,2024-10-09,11,October,Wednesday,31.1
2412,2024-10-09,12,October,Wednesday,36.66
2413,2024-10-09,13,October,Wednesday,23.62
2414,2024-10-09,14,October,Wednesday,33.64
2415,2024-10-09,15,October,Wednesday,43.03
2416,2024-10-09,16,October,Wednesday,28.61
2417,2024-10-09,17,October,Wednesday,30.35
2418,2024-10-09,18,October,Wednesday,58.55
2419,2024-10-09,19,October,Wednesday,112.03
2420,2024-10-09,20,October,Wednesday,60.8
2421,2024-10-09,21,October,Wednesday,49.08
2422,2024-10-09,22,October,Wednesday,46.69
2423,2024-10-09,23,October,Wednesday,41.13
2424,2024-10-10,0,October,Thursday,0.05
2425,2024-10-10,1,October,Thursday,0.0
2426,2024-10-10,2,October,Thursday,0.0
2427,2024-10-10,3,October,Thursday,0.0
2428,2024-10-10,4,October,Thursday,-0.01
2429,2024-10-10,5,October,Thursday,-0.01
2430,2024-10-10,6,October,Thursday,22.63
2431,2024-10-10,7,October,Thursday,69.72
2432,2024-10-10,8,October,Thursday,80.46
2433,2024-10-10,9,October,Thursday,67.5
2434,2024-10-10,10,October,Thursday,52.01
2435,2024-10-10,11,October,Thursday,38.93
2436,2024-10-10,12,October,Thursday,21.89
2437,2024-10-10,13,October,Thursday,15.95
2438,2024-10-10,14,October,Thursday,20.01
2439,2024-10-10,15,October,Thursday,38.37
2440,2024-10-10,16,October,Thursday,55.26
2441,2024-10-10,17,October,Thursday,71.78
2442,2024-10-10,18,October,Thursday,99.73
2443,2024-10-10,19,October,Thursday,129.22
2444,2024-10-10,20,October,Thursday,107.49
2445,2024-10-10,21,October,Thursday,90.41
2446,2024-10-10,22,October,Thursday,86.3
2447,2024-10-10,23,October,Thursday,73.83
2448,2024-10-11,0,October,Friday,80.43
2449,2024-10-11,1,October,Friday,73.98
2450,2024-10-11,2,October,Friday,71.96
2451,2024-10-11,3,October,Friday,67.91
2452,2024-10-11,4,October,Friday,66.44
2453,2024-10-11,5,October,Friday,71.79
2454,2024-10-11,6,October,Friday,99.95
2455,2024-10-11,7,October,Friday,140.41
2456,2024-10-11,8,October,Friday,155.49
2457,2024-10-11,9,October,Friday,110.01
2458,2024-10-11,10,October,Friday,90.0
2459,2024-10-11,11,October,Friday,72.35
2460,2024-10-11,12,October,Friday,61.65
2461,2024-10-11,13,October,Friday,57.17
2462,2024-10-11,14,October,Friday,59.56
2463,2024-10-11,15,October,Friday,66.95
2464,2024-10-11,16,October,Friday,70.0
2465,2024-10-11,17,October,Friday,71.35
2466,2024-10-11,18,October,Friday,91.07
2467,2024-10-11,19,October,Friday,154.3
2468,2024-10-11,20,October,Friday,109.01
2469,2024-10-11,21,October,Friday,90.69
2470,2024-10-11,22,October,Friday,81.37
2471,2024-10-11,23,October,Friday,80.57
2472,2024-10-12,0,October,Saturday,67.29
2473,2024-10-12,1,October,Saturday,57.57
2474,2024-10-12,2,October,Saturday,47.96
2475,2024-10-12,3,October,Saturday,38.91
2476,2024-10-12,4,October,Saturday,38.91
2477,2024-10-12,5,October,Saturday,42.63
2478,2024-10-12,6,October,Saturday,60.21
2479,2024-10-12,7,October,Saturday,61.0
2480,2024-10-12,8,October,Saturday,62.97
2481,2024-10-12,9,October,Saturday,64.48
2482,2024-10-12,10,October,Saturday,44.89
2483,2024-10-12,11,October,Saturday,46.71
2484,2024-10-12,12,October,Saturday,36.06
2485,2024-10-12,13,October,Saturday,22.37
2486,2024-10-12,14,October,Saturday,23.34
2487,2024-10-12,15,October,Saturday,46.35
2488,2024-10-12,16,October,Saturday,43.35
2489,2024-10-12,17,October,Saturday,63.12
2490,2024-10-12,18,October,Saturday,84.65
2491,2024-10-12,19,October,Saturday,81.94
2492,2024-10-12,20,October,Saturday,61.06
2493,2024-10-12,21,October,Saturday,45.42
2494,2024-10-12,22,October,Saturday,34.87
2495,2024-10-12,23,October,Saturday,25.37
2496,2024-10-13,0,October,Sunday,0.0
2497,2024-10-13,1,October,Sunday,-0.01
2498,2024-10-13,2,October,Sunday,-0.07
2499,2024-10-13,3,October,Sunday,-0.37
2500,2024-10-13,4,October,Sunday,-0.51
2501,2024-10-13,5,October,Sunday,-0.09
2502,2024-10-13,6,October,Sunday,-0.05
2503,2024-10-13,7,October,Sunday,0.78
2504,2024-10-13,8,October,Sunday,11.5
2505,2024-10-13,9,October,Sunday,4.81
2506,2024-10-13,10,October,Sunday,4.87
2507,2024-10-13,11,October,Sunday,5.17
2508,2024-10-13,12,October,Sunday,4.49
2509,2024-10-13,13,October,Sunday,0.08
2510,2024-10-13,14,October,Sunday,-0.01
2511,2024-10-13,15,October,Sunday,0.0
2512,2024-10-13,16,October,Sunday,6.8
2513,2024-10-13,17,October,Sunday,31.28
2514,2024-10-13,18,October,Sunday,62.82
2515,2024-10-13,19,October,Sunday,79.46
2516,2024-10-13,20,October,Sunday,63.26
2517,2024-10-13,21,October,Sunday,56.71
2518,2024-10-13,22,October,Sunday,49.88
2519,2024-10-13,23,October,Sunday,49.61
2520,2024-10-14,0,October,Monday,50.49
2521,2024-10-14,1,October,Monday,39.38
2522,2024-10-14,2,October,Monday,37.41
2523,2024-10-14,3,October,Monday,36.68
2524,2024-10-14,4,October,Monday,41.38
2525,2024-10-14,5,October,Monday,62.2
2526,2024-10-14,6,October,Monday,98.65
2527,2024-10-14,7,October,Monday,114.03
2528,2024-10-14,8,October,Monday,137.7
2529,2024-10-14,9,October,Monday,110.19
2530,2024-10-14,10,October,Monday,99.55
2531,2024-10-14,11,October,Monday,92.5
2532,2024-10-14,12,October,Monday,85.7
2533,2024-10-14,13,October,Monday,78.42
2534,2024-10-14,14,October,Monday,74.16
2535,2024-10-14,15,October,Monday,73.07
2536,2024-10-14,16,October,Monday,71.2
2537,2024-10-14,17,October,Monday,97.46
2538,2024-10-14,18,October,Monday,121.04
2539,2024-10-14,19,October,Monday,161.89
2540,2024-10-14,20,October,Monday,158.0
2541,2024-10-14,21,October,Monday,108.79
2542,2024-10-14,22,October,Monday,99.66
2543,2024-10-14,23,October,Monday,94.8
2544,2024-10-15,0,October,Tuesday,76.09
2545,2024-10-15,1,October,Tuesday,77.5
2546,2024-10-15,2,October,Tuesday,60.49
2547,2024-10-15,3,October,Tuesday,61.33
2548,2024-10-15,4,October,Tuesday,51.57
2549,2024-10-15,5,October,Tuesday,60.92
2550,2024-10-15,6,October,Tuesday,63.87
2551,2024-10-15,7,October,Tuesday,91.36
2552,2024-10-15,8,October,Tuesday,122.28
2553,2024-10-15,9,October,Tuesday,110.47
2554,2024-10-15,10,October,Tuesday,92.74
2555,2024-10-15,11,October,Tuesday,83.05
2556,2024-10-15,12,October,Tuesday,78.47
2557,2024-10-15,13,October,Tuesday,67.66
2558,2024-10-15,14,October,Tuesday,41.51
2559,2024-10-15,15,October,Tuesday,41.37
2560,2024-10-15,16,October,Tuesday,62.63
2561,2024-10-15,17,October,Tuesday,55.72
2562,2024-10-15,18,October,Tuesday,79.47
2563,2024-10-15,19,October,Tuesday,104.3
2564,2024-10-15,20,October,Tuesday,64.98
2565,2024-10-15,21,October,Tuesday,50.89
2566,2024-10-15,22,October,Tuesday,61.52
2567,2024-10-15,23,October,Tuesday,44.47
2568,2024-10-16,0,October,Wednesday,28.42
2569,2024-10-16,1,October,Wednesday,12.8
2570,2024-10-16,2,October,Wednesday,5.3
2571,2024-10-16,3,October,Wednesday,3.61
2572,2024-10-16,4,October,Wednesday,1.48
2573,2024-10-16,5,October,Wednesday,12.36
2574,2024-10-16,6,October,Wednesday,46.09
2575,2024-10-16,7,October,Wednesday,46.26
2576,2024-10-16,8,October,Wednesday,59.55
2577,2024-10-16,9,October,Wednesday,54.29
2578,2024-10-16,10,October,Wednesday,26.68
2579,2024-10-16,11,October,Wednesday,14.16
2580,2024-10-16,12,October,Wednesday,4.09
2581,2024-10-16,13,October,Wednesday,2.04
2582,2024-10-16,14,October,Wednesday,4.0
2583,2024-10-16,15,October,Wednesday,14.18
2584,2024-10-16,16,October,Wednesday,30.84
2585,2024-10-16,17,October,Wednesday,51.81
2586,2024-10-16,18,October,Wednesday,75.74
2587,2024-10-16,19,October,Wednesday,83.91
2588,2024-10-16,20,October,Wednesday,55.43
2589,2024-10-16,21,October,Wednesday,46.65
2590,2024-10-16,22,October,Wednesday,35.14
2591,2024-10-16,23,October,Wednesday,26.54
2592,2024-10-17,0,October,Thursday,17.04
2593,2024-10-17,1,October,Thursday,12.15
2594,2024-10-17,2,October,Thursday,10.48
2595,2024-10-17,3,October,Thursday,5.61
2596,2024-10-17,4,October,Thursday,10.01
2597,2024-10-17,5,October,Thursday,24.02
2598,2024-10-17,6,October,Thursday,63.38
2599,2024-10-17,7,October,Thursday,84.34
2600,2024-10-17,8,October,Thursday,83.93
2601,2024-10-17,9,October,Thursday,82.27
2602,2024-10-17,10,October,Thursday,76.61
2603,2024-10-17,11,October,Thursday,70.76
2604,2024-10-17,12,October,Thursday,61.79
2605,2024-10-17,13,October,Thursday,60.92
2606,2024-10-17,14,October,Thursday,63.59
2607,2024-10-17,15,October,Thursday,65.97
2608,2024-10-17,16,October,Thursday,82.65
2609,2024-10-17,17,October,Thursday,79.03
2610,2024-10-17,18,October,Thursday,78.77
2611,2024-10-17,19,October,Thursday,99.6
2612,2024-10-17,20,October,Thursday,82.27
2613,2024-10-17,21,October,Thursday,72.59
2614,2024-10-17,22,October,Thursday,71.08
2615,2024-10-17,23,October,Thursday,68.06
2616,2024-10-18,0,October,Friday,50.1
2617,2024-10-18,1,October,Friday,45.62
2618,2024-10-18,2,October,Friday,38.06
2619,2024-10-18,3,October,Friday,30.3
2620,2024-10-18,4,October,Friday,20.4
2621,2024-10-18,5,October,Friday,49.03
2622,2024-10-18,6,October,Friday,57.84
2623,2024-10-18,7,October,Friday,75.0
2624,2024-10-18,8,October,Friday,99.5
2625,2024-10-18,9,October,Friday,79.72
2626,2024-10-18,10,October,Friday,78.56
2627,2024-10-18,11,October,Friday,79.35
2628,2024-10-18,12,October,Friday,76.1
2629,2024-10-18,13,October,Friday,58.6
2630,2024-10-18,14,October,Friday,42.86
2631,2024-10-18,15,October,Friday,49.52
2632,2024-10-18,16,October,Friday,51.41
2633,2024-10-18,17,October,Friday,63.56
2634,2024-10-18,18,October,Friday,83.16
2635,2024-10-18,19,October,Friday,138.94
2636,2024-10-18,20,October,Friday,103.25
2637,2024-10-18,21,October,Friday,93.89
2638,2024-10-18,22,October,Friday,81.2
2639,2024-10-18,23,October,Friday,71.08
2640,2024-10-19,0,October,Saturday,56.04
2641,2024-10-19,1,October,Saturday,20.64
2642,2024-10-19,2,October,Saturday,24.83
2643,2024-10-19,3,October,Saturday,35.26
2644,2024-10-19,4,October,Saturday,10.25
2645,2024-10-19,5,October,Saturday,27.68
2646,2024-10-19,6,October,Saturday,54.78
2647,2024-10-19,7,October,Saturday,34.37
2648,2024-10-19,8,October,Saturday,41.88
2649,2024-10-19,9,October,Saturday,44.67
2650,2024-10-19,10,October,Saturday,46.42
2651,2024-10-19,11,October,Saturday,35.0
2652,2024-10-19,12,October,Saturday,30.24
2653,2024-10-19,13,October,Saturday,17.67
2654,2024-10-19,14,October,Saturday,13.17
2655,2024-10-19,15,October,Saturday,5.79
2656,2024-10-19,16,October,Saturday,5.05
2657,2024-10-19,17,October,Saturday,22.32
2658,2024-10-19,18,October,Saturday,44.13
2659,2024-10-19,19,October,Saturday,70.0
2660,2024-10-19,20,October,Saturday,69.59
2661,2024-10-19,21,October,Saturday,58.81
2662,2024-10-19,22,October,Saturday,72.78
2663,2024-10-19,23,October,Saturday,73.33
2664,2024-10-20,0,October,Sunday,37.46
2665,2024-10-20,1,October,Sunday,27.55
2666,2024-10-20,2,October,Sunday,25.77
2667,2024-10-20,3,October,Sunday,13.24
2668,2024-10-20,4,October,Sunday,11.57
2669,2024-10-20,5,October,Sunday,11.02
2670,2024-10-20,6,October,Sunday,8.63
2671,2024-10-20,7,October,Sunday,8.87
2672,2024-10-20,8,October,Sunday,13.08
2673,2024-10-20,9,October,Sunday,13.16
2674,2024-10-20,10,October,Sunday,6.37
2675,2024-10-20,11,October,Sunday,0.08
2676,2024-10-20,12,October,Sunday,0.0
2677,2024-10-20,13,October,Sunday,-0.98
2678,2024-10-20,14,October,Sunday,-2.01
2679,2024-10-20,15,October,Sunday,0.0
2680,2024-10-20,16,October,Sunday,0.03
2681,2024-10-20,17,October,Sunday,8.64
2682,2024-10-20,18,October,Sunday,17.13
2683,2024-10-20,19,October,Sunday,47.41
2684,2024-10-20,20,October,Sunday,36.87
2685,2024-10-20,21,October,Sunday,24.08
2686,2024-10-20,22,October,Sunday,14.14
2687,2024-10-20,23,October,Sunday,2.24
2688,2024-10-21,0,October,Monday,1.12
2689,2024-10-21,1,October,Monday,0.05
2690,2024-10-21,2,October,Monday,0.0
2691,2024-10-21,3,October,Monday,0.0
2692,2024-10-21,4,October,Monday,0.29
2693,2024-10-21,5,October,Monday,10.81
2694,2024-10-21,6,October,Monday,32.6
2695,2024-10-21,7,October,Monday,91.83
2696,2024-10-21,8,October,Monday,120.22
2697,2024-10-21,9,October,Monday,103.9
2698,2024-10-21,10,October,Monday,88.77
2699,2024-10-21,11,October,Monday,81.5
2700,2024-10-21,12,October,Monday,73.29
2701,2024-10-21,13,October,Monday,69.0
2702,2024-10-21,14,October,Monday,67.04
2703,2024-10-21,15,October,Monday,67.88
2704,2024-10-21,16,October,Monday,70.47
2705,2024-10-21,17,October,Monday,90.22
2706,2024-10-21,18,October,Monday,103.41
2707,2024-10-21,19,October,Monday,158.4
2708,2024-10-21,20,October,Monday,113.95
2709,2024-10-21,21,October,Monday,85.39
2710,2024-10-21,22,October,Monday,97.69
2711,2024-10-21,23,October,Monday,92.97
2712,2024-10-22,0,October,Tuesday,76.27
2713,2024-10-22,1,October,Tuesday,70.0
2714,2024-10-22,2,October,Tuesday,63.79
2715,2024-10-22,3,October,Tuesday,68.98
2716,2024-10-22,4,October,Tuesday,60.0
2717,2024-10-22,5,October,Tuesday,70.0
2718,2024-10-22,6,October,Tuesday,75.97
2719,2024-10-22,7,October,Tuesday,102.17
2720,2024-10-22,8,October,Tuesday,123.02
2721,2024-10-22,9,October,Tuesday,112.71
2722,2024-10-22,10,October,Tuesday,98.84
2723,2024-10-22,11,October,Tuesday,90.03
2724,2024-10-22,12,October,Tuesday,78.57
2725,2024-10-22,13,October,Tuesday,70.88
2726,2024-10-22,14,October,Tuesday,58.92
2727,2024-10-22,15,October,Tuesday,53.54
2728,2024-10-22,16,October,Tuesday,52.5
2729,2024-10-22,17,October,Tuesday,74.99
2730,2024-10-22,18,October,Tuesday,118.32
2731,2024-10-22,19,October,Tuesday,158.91
2732,2024-10-22,20,October,Tuesday,112.02
2733,2024-10-22,21,October,Tuesday,100.0
2734,2024-10-22,22,October,Tuesday,95.78
2735,2024-10-22,23,October,Tuesday,88.35
2736,2024-10-23,0,October,Wednesday,77.21
2737,2024-10-23,1,October,Wednesday,79.25
2738,2024-10-23,2,October,Wednesday,71.0
2739,2024-10-23,3,October,Wednesday,64.32
2740,2024-10-23,4,October,Wednesday,64.29
2741,2024-10-23,5,October,Wednesday,65.0
2742,2024-10-23,6,October,Wednesday,84.98
2743,2024-10-23,7,October,Wednesday,102.1
2744,2024-10-23,8,October,Wednesday,134.71
2745,2024-10-23,9,October,Wednesday,110.06
2746,2024-10-23,10,October,Wednesday,85.0
2747,2024-10-23,11,October,Wednesday,69.54
2748,2024-10-23,12,October,Wednesday,64.08
2749,2024-10-23,13,October,Wednesday,56.58
2750,2024-10-23,14,October,Wednesday,56.08
2751,2024-10-23,15,October,Wednesday,59.99
2752,2024-10-23,16,October,Wednesday,63.4
2753,2024-10-23,17,October,Wednesday,71.99
2754,2024-10-23,18,October,Wednesday,103.41
2755,2024-10-23,19,October,Wednesday,155.8
2756,2024-10-23,20,October,Wednesday,114.63
2757,2024-10-23,21,October,Wednesday,96.25
2758,2024-10-23,22,October,Wednesday,99.87
2759,2024-10-23,23,October,Wednesday,93.16
2760,2024-10-24,0,October,Thursday,51.61
2761,2024-10-24,1,October,Thursday,62.03
2762,2024-10-24,2,October,Thursday,57.75
2763,2024-10-24,3,October,Thursday,39.33
2764,2024-10-24,4,October,Thursday,43.11
2765,2024-10-24,5,October,Thursday,53.01
2766,2024-10-24,6,October,Thursday,70.57
2767,2024-10-24,7,October,Thursday,77.63
2768,2024-10-24,8,October,Thursday,120.01
2769,2024-10-24,9,October,Thursday,98.15
2770,2024-10-24,10,October,Thursday,69.17
2771,2024-10-24,11,October,Thursday,60.0
2772,2024-10-24,12,October,Thursday,50.24
2773,2024-10-24,13,October,Thursday,43.54
2774,2024-10-24,14,October,Thursday,30.01
2775,2024-10-24,15,October,Thursday,24.55
2776,2024-10-24,16,October,Thursday,47.44
2777,2024-10-24,17,October,Thursday,60.4
2778,2024-10-24,18,October,Thursday,79.36
2779,2024-10-24,19,October,Thursday,110.16
2780,2024-10-24,20,October,Thursday,85.0
2781,2024-10-24,21,October,Thursday,86.23
2782,2024-10-24,22,October,Thursday,75.72
2783,2024-10-24,23,October,Thursday,67.0
2784,2024-10-25,0,October,Friday,57.0
2785,2024-10-25,1,October,Friday,40.09
2786,2024-10-25,2,October,Friday,41.04
2787,2024-10-25,3,October,Friday,42.3
2788,2024-10-25,4,October,Friday,18.7
2789,2024-10-25,5,October,Friday,35.78
2790,2024-10-25,6,October,Friday,46.02
2791,2024-10-25,7,October,Friday,55.05
2792,2024-10-25,8,October,Friday,67.72
2793,2024-10-25,9,October,Friday,79.64
2794,2024-10-25,10,October,Friday,70.0
2795,2024-10-25,11,October,Friday,60.0
2796,2024-10-25,12,October,Friday,55.83
2797,2024-10-25,13,October,Friday,54.0
2798,2024-10-25,14,October,Friday,50.0
2799,2024-10-25,15,October,Friday,42.0
2800,2024-10-25,16,October,Friday,40.0
2801,2024-10-25,17,October,Friday,53.9
2802,2024-10-25,18,October,Friday,70.57
2803,2024-10-25,19,October,Friday,102.17
2804,2024-10-25,20,October,Friday,103.06
2805,2024-10-25,21,October,Friday,85.37
2806,2024-10-25,22,October,Friday,79.03
2807,2024-10-25,23,October,Friday,74.0
2808,2024-10-26,0,October,Saturday,67.82
2809,2024-10-26,1,October,Saturday,56.29
2810,2024-10-26,2,October,Saturday,50.0
2811,2024-10-26,3,October,Saturday,42.76
2812,2024-10-26,4,October,Saturday,37.01
2813,2024-10-26,5,October,Saturday,41.94
2814,2024-10-26,6,October,Saturday,50.1
2815,2024-10-26,7,October,Saturday,56.5
2816,2024-10-26,8,October,Saturday,57.82
2817,2024-10-26,9,October,Saturday,65.56
2818,2024-10-26,10,October,Saturday,56.08
2819,2024-10-26,11,October,Saturday,45.06
2820,2024-10-26,12,October,Saturday,48.22
2821,2024-10-26,13,October,Saturday,53.84
2822,2024-10-26,14,October,Saturday,45.97
2823,2024-10-26,15,October,Saturday,46.02
2824,2024-10-26,16,October,Saturday,57.93
2825,2024-10-26,17,October,Saturday,48.04
2826,2024-10-26,18,October,Saturday,61.35
2827,2024-10-26,19,October,Saturday,99.02
2828,2024-10-26,20,October,Saturday,83.3
2829,2024-10-26,21,October,Saturday,59.59
2830,2024-10-26,22,October,Saturday,68.22
2831,2024-10-26,23,October,Saturday,75.0
2832,2024-10-27,0,October,Sunday,87.71
2833,2024-10-27,1,October,Sunday,83.31
2834,2024-10-27,2,October,Sunday,82.23
2836,2024-10-27,3,October,Sunday,44.38
2837,2024-10-27,4,October,Sunday,59.91
2838,2024-10-27,5,October,Sunday,52.93
2839,2024-10-27,6,October,Sunday,71.02
2840,2024-10-27,7,October,Sunday,86.24
2841,2024-10-27,8,October,Sunday,81.3
2842,2024-10-27,9,October,Sunday,64.36
